raceId,circuitId,latitude,longitude,avg_wind_speed_100m,max_wind_speed_100m,avg_temperature_2m,max_temperature_2m,min_temperature_2m,avg_humidity,total_precipitation,avg_pressure_msl,avg_surface_pressure
1035,9,52.0786,-1.01694,24.65009307861328,31.160282135009766,20.520416259765625,27.47249984741211,14.822500228881836,74.79353332519531,0.0,1018.75830078125,1000.9282836914062
1036,4,41.57,2.26111,12.340797424316406,18.532133102416992,24.251083374023438,27.89900016784668,20.249000549316406,77.73123931884766,2.5999999046325684,1011.5750122070312,997.6293334960938
1037,13,50.4372,5.97139,14.955467224121094,36.87145233154297,13.187832832336426,17.21700096130371,8.217000007629395,87.28772735595703,12.600000381469727,1010.8250122070312,964.9484252929688
1038,14,45.6156,9.28111,11.30478286743164,20.380578994750977,20.993249893188477,25.98699951171875,16.73699951171875,74.63257598876953,13.600000381469727,1013.2291870117188,992.076171875
1039,76,43.9975,11.3719,21.910064697265625,26.183658599853516,23.929166793823242,30.0625,18.662500381469727,55.89015197753906,0.0,1022.9083862304688,993.0830078125
1040,71,43.4057,39.9578,6.125762462615967,15.038350105285645,25.012916564941406,28.790000915527344,20.09000015258789,61.34470748901367,0.0,1013.75830078125,1013.6422729492188
1041,20,50.3356,6.9475,20.122547149658203,25.68392562866211,5.843416690826416,8.532999992370605,3.5330002307891846,82.86139678955078,0.10000000149011612,1020.870849609375,946.8626098632812
1042,75,37.227,-8.6267,26.68446159362793,38.57547378540039,16.31450080871582,20.31450080871582,12.91450023651123,84.82708740234375,3.5,1021.2250366210938,1007.4746704101562
1043,21,44.3439,11.7167,12.751500129699707,23.33344268798828,14.543334007263184,18.872501373291016,10.422499656677246,82.39264678955078,0.0,1022.30419921875,1017.5824584960938
1044,5,40.9517,29.405,14.272265434265137,20.19211769104004,10.214999198913574,13.227499961853027,7.277500152587891,90.78987884521484,0.5,1024.012451171875,1007.747802734375
1045,3,26.0325,50.5106,23.46673011779785,34.776817321777344,24.09625244140625,27.96500015258789,20.76500129699707,67.8530044555664,0.10000000149011612,1016.5875854492188,1015.6533203125
1046,3,26.0325,50.5106,32.80891418457031,39.04796600341797,22.198333740234375,26.415000915527344,17.01500129699707,70.63382720947266,0.0,1013.5,1012.5625
1047,24,24.4672,54.6031,16.43352508544922,21.892026901245117,21.615333557128906,23.91950035095215,18.1195011138916,57.71522521972656,0.0,1017.5416870117188,1016.7164916992188
1053,21,44.3439,11.7167,11.40477466583252,21.120681762695312,9.15999984741211,13.422499656677246,5.422500133514404,68.05304718017578,0.7000000476837158,1016.2916870117188,1011.5084838867188
1074,3,26.0325,50.5106,24.277511596679688,33.55733108520508,20.575416564941406,28.565000534057617,14.714999198913574,45.94912338256836,0.0,1012.4041137695312,1011.4624633789062
1052,3,26.0325,50.5106,49.943119049072266,54.69157028198242,21.248334884643555,23.21500015258789,19.815000534057617,52.4322624206543,0.0,1016.1583862304688,1015.2155151367188
1051,78,25.49,51.4542,25.031641006469727,27.257966995239258,25.65183448791504,28.943500518798828,23.0935001373291,73.20758819580078,0.0,1013.7333984375,1012.3435668945312
1054,75,37.227,-8.6267,26.135828018188477,38.52672576904297,13.710334777832031,19.51449966430664,8.714500427246094,62.1509895324707,0.0,1018.00830078125,1004.1770629882812
1055,4,41.57,2.26111,12.935286521911621,26.836305618286133,17.728166580200195,22.0989990234375,12.698999404907227,71.7803955078125,2.5,1009.8792114257812,995.646484375
1056,6,43.7347,7.42056,13.397992134094238,28.732421875,18.408416748046875,23.147998809814453,14.498000144958496,67.7512435913086,0.0,1014.7333984375,1012.8328247070312
1057,73,40.3725,49.8533,33.041900634765625,48.87786865234375,21.002248764038086,24.633499145507812,18.48349952697754,72.31856536865234,0.0,1012.9249877929688,1015.0453491210938
1058,70,47.2197,14.7647,5.276634693145752,12.904882431030273,19.617416381835938,26.856998443603516,12.956999778747559,74.79891204833984,4.900000095367432,1017.69580078125,940.4959106445312
1059,34,43.2506,5.79167,24.298620223999023,43.06328201293945,23.039167404174805,29.21000099182129,18.40999984741211,68.654541015625,1.9000000953674316,1011.120849609375,962.853515625
1060,70,47.2197,14.7647,5.639794826507568,14.00302791595459,17.784082412719727,23.456998825073242,14.807000160217285,75.74629974365234,3.6000001430511475,1013.0582885742188,935.760498046875
1061,9,52.0786,-1.01694,7.798973560333252,18.08977508544922,22.364166259765625,27.97249984741211,15.22249984741211,69.47955322265625,0.0,1024.9124755859375,1007.0855102539062
1062,11,47.5789,19.2486,20.92930793762207,34.0709114074707,23.870168685913086,31.740999221801758,17.490999221801758,64.6248779296875,0.6000000238418579,1006.7666625976562,979.4201049804688
1063,13,50.4372,5.97139,27.741788864135742,38.32943344116211,12.702415466308594,14.266999244689941,11.766999244689941,95.93782806396484,8.199999809265137,1019.75,973.3952026367188
1064,39,52.3888,4.54092,18.755090713500977,25.050413131713867,16.13050079345703,20.83049964904785,11.680500030517578,80.06586456298828,0.0,1021.8458862304688,1021.2426147460938
1065,14,45.6156,9.28111,9.183060646057129,18.003599166870117,23.25575065612793,28.687000274658203,17.836999893188477,53.98191452026367,0.0,1015.933349609375,994.8825073242188
1066,71,43.4057,39.9578,16.170106887817383,23.185789108276367,16.331666946411133,18.040000915527344,13.489999771118164,77.3821029663086,1.600000023841858,1022.754150390625,1022.6334838867188
1067,5,40.9517,29.405,31.7700252532959,36.17955017089844,16.269166946411133,18.52750015258789,15.27750015258789,87.33708953857422,0.4000000059604645,1021.0166625976562,1005.1361694335938
1069,69,30.1328,-97.6411,22.082908630371094,34.137413024902344,24.16358184814453,30.0364990234375,21.08650016784668,81.98242950439453,0.7000000476837158,1010.2916870117188,992.5990600585938
1070,32,19.4042,-99.0907,13.869004249572754,40.68159103393555,14.483416557312012,23.097999572753906,7.498000144958496,62.18145751953125,0.0,1021.3250122070312,788.3250122070312
